latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.1734,32.703,324.1,1.3,1.1,2002-09-26,1040,Aqua,MODIS,73,6.2,304.8,14.2,D,0
39.8687,34.4649,326.6,1.1,1,2002-09-26,1040,Aqua,MODIS,75,6.2,308.1,11.4,D,0
36.9525,35.824,317.2,1,1,2002-09-26,1040,Aqua,MODIS,47,6.2,300.2,7.5,D,0
37.68,40.7995,330.2,1.3,1.1,2002-09-26,1040,Aqua,MODIS,68,6.2,318.1,12.3,D,0
37.9181,40.299,341,1.2,1.1,2002-09-26,1040,Aqua,MODIS,85,6.2,320.7,29.9,D,0
37.6189,40.247,333.5,1.2,1.1,2002-09-26,1040,Aqua,MODIS,74,6.2,318.7,17.4,D,0
36.8695,34.8388,316.4,1.1,1,2002-09-26,1040,Aqua,MODIS,41,6.2,302.3,5.8,D,0
36.9954,35.1432,331.5,1.1,1,2002-09-26,1040,Aqua,MODIS,81,6.2,302.3,22.6,D,0
36.9584,35.0909,339.7,1.1,1,2002-09-26,1040,Aqua,MODIS,88,6.2,303.6,35,D,0
36.9511,35.105,321.9,1.1,1,2002-09-26,1040,Aqua,MODIS,58,6.2,303.1,9.3,D,0
36.953,35.1169,318.4,1.1,1,2002-09-26,1040,Aqua,MODIS,31,6.2,301.5,5.4,D,0
36.9328,35.1097,318.5,1.1,1,2002-09-26,1040,Aqua,MODIS,14,6.2,301.7,5.5,D,0
36.9067,35.0668,330.7,1.1,1,2002-09-26,1040,Aqua,MODIS,80,6.2,303.6,22.2,D,0
36.9087,35.0787,333.9,1.1,1,2002-09-26,1040,Aqua,MODIS,83,6.2,303.5,26.8,D,0
36.8976,35.0691,331.2,1.1,1,2002-09-26,1040,Aqua,MODIS,81,6.2,304.1,22.7,D,0
36.8995,35.081,348.4,1.1,1,2002-09-26,1040,Aqua,MODIS,94,6.2,304.7,54.3,D,0
40.1188,33.9922,329.3,1.1,1,2002-09-26,1041,Aqua,MODIS,60,6.2,307.6,15.6,D,0
40.1885,34.1473,325.2,1.1,1,2002-09-26,1041,Aqua,MODIS,74,6.2,307.6,9.8,D,0
37.2072,41.435,303.1,4.1,1.9,2002-09-26,1830,Terra,MODIS,17,6.2,291.5,34.6,N,0
37.1754,41.4019,314.1,4.2,1.9,2002-09-26,1830,Terra,MODIS,88,6.2,294,90.3,N,0
37.1911,41.4416,326,4.1,1.9,2002-09-26,1830,Terra,MODIS,100,6.2,295.3,181.2,N,0
37.1866,41.4457,323.5,4.1,1.9,2002-09-26,1830,Terra,MODIS,100,6.2,296.1,158.1,N,0
37.1791,41.3959,307.8,4.2,1.9,2002-09-26,1830,Terra,MODIS,71,6.2,292.8,55,N,0
37.9296,41.0672,300.1,4.1,1.9,2002-09-26,1830,Terra,MODIS,17,6.2,290,35.8,N,0
37.2034,41.4417,303.3,4.1,1.9,2002-09-26,1830,Terra,MODIS,44,6.2,292.1,37.2,N,0
37.1867,41.4214,315.7,4.1,1.9,2002-09-26,2008,Terra,MODIS,92,6.2,293.5,95.6,N,0
37.1743,41.417,310.1,4.1,1.9,2002-09-26,2008,Terra,MODIS,74,6.2,294.8,64.6,N,0
37.1911,41.4134,308.8,4.1,1.9,2002-09-26,2008,Terra,MODIS,75,6.2,292.4,62.2,N,0
37.1846,41.3774,308.1,4,1.9,2002-09-26,2008,Terra,MODIS,63,6.2,290.8,51.1,N,0
38.7386,26.9308,303.7,1.1,1,2002-09-26,2009,Terra,MODIS,56,6.2,291.9,5.6,N,0
37.1858,41.4088,311.7,2.2,1.4,2002-09-26,2241,Aqua,MODIS,64,6.2,290.6,31.6,N,0
37.188,41.4006,312.3,2.2,1.4,2002-09-26,2241,Aqua,MODIS,73,6.2,290.4,32.7,N,0
37.6452,40.5993,348.8,1,1,2002-09-27,0809,Terra,MODIS,93,6.2,318.5,42.6,D,0
37.1997,41.3975,324.9,1,1,2002-09-27,0809,Terra,MODIS,26,6.2,310.9,8.3,D,0
37.7258,38.4137,328.4,1.2,1.1,2002-09-27,0809,Terra,MODIS,73,6.2,312.7,11.7,D,0
40.1651,35.8113,320.1,1.7,1.3,2002-09-27,0809,Terra,MODIS,68,6.2,306.5,17.1,D,0
37.7195,38.5479,327.5,1.2,1.1,2002-09-27,0809,Terra,MODIS,71,6.2,313.5,11.4,D,0
37.7857,38.513,325.5,1.2,1.1,2002-09-27,0809,Terra,MODIS,67,6.2,312.7,8.8,D,0
37.3403,38.9198,328.9,1.1,1.1,2002-09-27,0809,Terra,MODIS,69,6.2,313.3,12.3,D,0
37.7242,38.4271,327.8,1.2,1.1,2002-09-27,0809,Terra,MODIS,72,6.2,314.3,11.5,D,0
38.1299,40.3538,328,1,1,2002-09-27,0809,Terra,MODIS,65,6.2,317.4,6.8,D,0
36.9535,40.2737,326.3,1,1,2002-09-27,0809,Terra,MODIS,54,6.2,309.4,11.7,D,0
37.6436,40.6107,340.5,1,1,2002-09-27,0809,Terra,MODIS,86,6.2,317.6,26.6,D,0
37.1743,40.339,328.5,1,1,2002-09-27,0809,Terra,MODIS,47,6.2,316.4,6.4,D,0
37.6121,38.1798,324.8,1.2,1.1,2002-09-27,0809,Terra,MODIS,51,6.2,312.4,7.4,D,0
37.1759,40.3276,335.6,1,1,2002-09-27,0809,Terra,MODIS,78,6.2,316.1,16.8,D,0
37.6314,33.1324,319.8,2.4,1.5,2002-09-27,0809,Terra,MODIS,71,6.2,306.1,27.3,D,0
37.6529,40.6074,346.8,1,1,2002-09-27,0809,Terra,MODIS,91,6.2,317.7,37.6,D,0
37.1819,41.3935,334.5,1,1,2002-09-27,0809,Terra,MODIS,73,6.2,313.1,18.5,D,0
37.1908,41.3955,332.7,1,1,2002-09-27,0809,Terra,MODIS,65,6.2,312.4,16.6,D,0
38.2197,39.7497,324.9,1.1,1,2002-09-27,0809,Terra,MODIS,55,6.2,314.3,7.8,D,0
36.9567,35.1788,318.1,1.7,1.3,2002-09-27,0810,Terra,MODIS,60,6.2,299.3,16.1,D,0
36.9799,35.1821,316.4,1.7,1.3,2002-09-27,0810,Terra,MODIS,47,6.2,299.4,12.3,D,0
36.9549,35.1982,330.6,1.7,1.3,2002-09-27,0810,Terra,MODIS,77,6.2,296.7,46.7,D,0
36.8211,35.1543,318.7,1.7,1.3,2002-09-27,0810,Terra,MODIS,66,6.2,300.1,14.4,D,0
36.8274,35.2138,315,1.7,1.3,2002-09-27,0810,Terra,MODIS,54,6.2,298.4,11.2,D,0
36.681,35.3341,319.6,1.7,1.3,2002-09-27,0810,Terra,MODIS,67,6.2,300.2,18,D,0
36.9476,35.2751,319.5,1.7,1.3,2002-09-27,0810,Terra,MODIS,67,6.2,300.5,20.4,D,0
36.898,35.553,322.5,1.6,1.3,2002-09-27,0810,Terra,MODIS,67,6.2,298.3,27.8,D,0
37.1887,41.4084,322.5,2.7,1.6,2002-09-27,0944,Aqua,MODIS,55,6.2,311.6,35,D,0
37.1815,41.3776,323.5,2.7,1.6,2002-09-27,0944,Aqua,MODIS,65,6.2,309.9,38.5,D,0
37.1784,41.3842,325.8,2.7,1.6,2002-09-27,0944,Aqua,MODIS,67,6.2,310.8,46.8,D,0
37.705,40.5276,328.7,3,1.6,2002-09-27,0945,Aqua,MODIS,67,6.2,315.4,40.6,D,0
37.7163,38.4157,325,4,1.9,2002-09-27,0945,Aqua,MODIS,64,6.2,310.6,58.4,D,0
37.634,40.5684,327.6,3,1.6,2002-09-27,0945,Aqua,MODIS,60,6.2,316.2,39.9,D,0
37.6421,40.5923,356.9,3,1.6,2002-09-27,0945,Aqua,MODIS,98,6.2,318.8,291.4,D,0
37.6415,40.6004,354.9,3,1.6,2002-09-27,0945,Aqua,MODIS,97,6.2,318.2,269.3,D,0
37.7048,40.5315,328.5,3,1.6,2002-09-27,0945,Aqua,MODIS,69,6.2,315.5,37.9,D,0
36.9642,35.1451,317.1,2.5,1.5,2002-09-27,1123,Aqua,MODIS,59,6.2,295.7,24,D,0
36.9211,35.1214,320.5,2.5,1.5,2002-09-27,1123,Aqua,MODIS,68,6.2,295.1,36.4,D,0
36.9581,35.1386,316.8,2.5,1.5,2002-09-27,1123,Aqua,MODIS,59,6.2,296.4,23.2,D,0
39.3675,34.8764,328.2,2.6,1.5,2002-09-27,1123,Aqua,MODIS,79,6.2,303.4,63.1,D,0
39.3627,34.881,326.7,2.6,1.5,2002-09-27,1123,Aqua,MODIS,77,6.2,303.9,57.3,D,0
36.4892,29.2854,326.9,1.1,1.1,2002-09-27,1123,Aqua,MODIS,80,6.2,302.5,19.3,D,0
39.3608,34.8513,325,2.5,1.5,2002-09-27,1123,Aqua,MODIS,75,6.2,304.7,49.1,D,0
36.9333,34.9734,316.9,2.4,1.5,2002-09-27,1123,Aqua,MODIS,59,6.2,296.9,23.3,D,0
36.9461,30.9018,320.7,1.4,1.2,2002-09-27,1123,Aqua,MODIS,73,6.2,297.1,17.9,D,0
36.8822,34.9586,318.7,2.4,1.5,2002-09-27,1123,Aqua,MODIS,64,6.2,297.1,32.4,D,0
36.9599,35.1668,315.7,2.5,1.5,2002-09-27,1123,Aqua,MODIS,55,6.2,296.2,20.5,D,0
36.8757,34.9651,316.1,2.4,1.5,2002-09-27,1123,Aqua,MODIS,41,6.2,296.7,22.5,D,0
39.3657,34.8466,319.3,2.5,1.5,2002-09-27,1123,Aqua,MODIS,66,6.2,303.7,25.3,D,0
36.9191,35.0935,317.8,2.5,1.5,2002-09-27,1123,Aqua,MODIS,62,6.2,296.4,27,D,0
38.1168,40.386,301.6,1.1,1.1,2002-09-27,1913,Terra,MODIS,43,6.2,291.1,4.9,N,0
38.1189,40.3983,312,1.1,1.1,2002-09-27,1913,Terra,MODIS,84,6.2,291.3,12.7,N,0
38.2217,40.6351,301.5,1.1,1,2002-09-27,1913,Terra,MODIS,42,6.2,291.5,5.2,N,0
37.193,41.3892,301.8,1.2,1.1,2002-09-27,2324,Aqua,MODIS,38,6.2,290.7,6,N,0
37.3989,38.7939,302.7,1,1,2002-09-27,2324,Aqua,MODIS,14,6.2,290.6,4.7,N,0
37.1884,41.3941,302.8,1.2,1.1,2002-09-27,2324,Aqua,MODIS,36,6.2,291.2,6.3,N,0
39.6436,42.5737,316.2,3.2,1.7,2002-09-28,0851,Terra,MODIS,60,6.2,303.6,31.4,D,0
39.656,42.5846,319.2,3.2,1.7,2002-09-28,0851,Terra,MODIS,66,6.2,302.5,46.7,D,0
37.5798,40.3289,324,2.7,1.6,2002-09-28,0852,Terra,MODIS,69,6.2,307.1,41.9,D,0
36.7524,35.0978,322.1,1.4,1.2,2002-09-28,0852,Terra,MODIS,40,6.2,302.7,13.9,D,0
36.7316,35.3792,332,1.4,1.2,2002-09-28,0852,Terra,MODIS,83,6.2,301,40,D,0
39.3658,34.865,325.5,1.2,1.1,2002-09-28,0852,Terra,MODIS,61,6.2,308.3,13,D,0
37.7636,40.4767,325.6,2.7,1.6,2002-09-28,0852,Terra,MODIS,53,6.2,311.1,37,D,0
36.7465,35.0896,321.5,1.4,1.2,2002-09-28,0852,Terra,MODIS,47,6.2,300.3,11.9,D,0
39.184,33.2625,321.4,1.1,1,2002-09-28,0852,Terra,MODIS,66,6.2,302.8,10.3,D,0
36.7965,35.3818,321.4,1.4,1.2,2002-09-28,0852,Terra,MODIS,62,6.2,300.9,17.3,D,0
39.0414,32.2395,321.2,1,1,2002-09-28,0852,Terra,MODIS,70,6.2,300.3,11.9,D,0
36.8399,35.4164,323.4,1.4,1.2,2002-09-28,0852,Terra,MODIS,59,6.2,300.2,19.3,D,0
36.7994,35.3664,328.1,1.4,1.2,2002-09-28,0852,Terra,MODIS,79,6.2,302.1,29.4,D,0
36.7941,35.3706,325.4,1.4,1.2,2002-09-28,0852,Terra,MODIS,75,6.2,300.2,22.5,D,0
36.9004,35.3594,324.1,1.4,1.2,2002-09-28,0852,Terra,MODIS,71,6.2,302.1,22,D,0
38.2165,40.648,327.7,2.7,1.6,2002-09-28,0852,Terra,MODIS,77,6.2,310.6,44.3,D,0
38.2125,40.6398,327.3,2.7,1.6,2002-09-28,0852,Terra,MODIS,76,6.2,310.3,42.2,D,0
36.8975,35.3747,334.3,1.4,1.2,2002-09-28,0852,Terra,MODIS,85,6.2,302.3,42.1,D,0
36.8044,35.3736,320.1,1.4,1.2,2002-09-28,0852,Terra,MODIS,64,6.2,301,14,D,0
36.8636,35.4952,323.8,1.4,1.2,2002-09-28,0852,Terra,MODIS,50,6.2,302.5,16.1,D,0
39.0549,32.6231,315.7,1,1,2002-09-28,0852,Terra,MODIS,49,6.2,301.9,3.8,D,0
39.4645,34.4729,325.3,1.2,1.1,2002-09-28,0852,Terra,MODIS,74,6.2,306.5,14.8,D,0
39.2973,34.8964,320.1,1.2,1.1,2002-09-28,0852,Terra,MODIS,55,6.2,306.6,8.2,D,0
36.7287,35.3946,326.3,1.4,1.2,2002-09-28,0852,Terra,MODIS,77,6.2,299.5,29.7,D,0
36.807,35.2082,324,1.4,1.2,2002-09-28,0852,Terra,MODIS,74,6.2,300,19.7,D,0
36.8926,35.3668,334.8,1.4,1.2,2002-09-28,0852,Terra,MODIS,85,6.2,303.8,42.8,D,0
36.8181,35.1481,320.5,1.4,1.2,2002-09-28,0852,Terra,MODIS,46,6.2,302.9,13.7,D,0
39.3852,32.2917,319.6,1,1,2002-09-28,0852,Terra,MODIS,68,6.2,304.3,7.3,D,0
36.805,34.9883,321,1.3,1.1,2002-09-28,0852,Terra,MODIS,69,6.2,302.9,13.8,D,0
36.8577,35.4378,323.1,1.4,1.2,2002-09-28,0852,Terra,MODIS,39,6.2,301.9,17.5,D,0
37.5973,41.2521,331.8,3,1.7,2002-09-28,0852,Terra,MODIS,80,6.2,310.3,92.7,D,0
37.5974,41.2572,333.6,3,1.7,2002-09-28,0852,Terra,MODIS,82,6.2,310.4,102,D,0
37.3179,33.0864,326.3,1.1,1,2002-09-28,0852,Terra,MODIS,77,6.2,308.2,12.5,D,0
37.3005,33.1324,330.5,1.1,1,2002-09-28,0852,Terra,MODIS,81,6.2,311.7,18.4,D,0
37.3199,33.0743,341.1,1.1,1,2002-09-28,0852,Terra,MODIS,90,6.2,308.5,36.8,D,0
39.3682,34.8514,326.3,1.2,1.1,2002-09-28,0852,Terra,MODIS,68,6.2,306.2,14,D,0
36.8673,34.8223,317,1.3,1.1,2002-09-28,0852,Terra,MODIS,54,6.2,301.8,8.1,D,0
37.4766,33.591,322.5,1.1,1.1,2002-09-28,0852,Terra,MODIS,72,6.2,307.8,10.7,D,0
37.3922,38.7685,322.8,2.2,1.4,2002-09-28,0852,Terra,MODIS,68,6.2,309.6,23.1,D,0
36.8452,34.7709,330.8,1.3,1.1,2002-09-28,0852,Terra,MODIS,82,6.2,303.5,28.9,D,0
37.4345,38.7578,322.7,2.2,1.4,2002-09-28,0852,Terra,MODIS,68,6.2,308.7,22.4,D,0
37.5614,33.1808,327.6,1.1,1,2002-09-28,0852,Terra,MODIS,78,6.2,307.6,17,D,0
37.5635,33.1687,319.5,1.1,1,2002-09-28,0852,Terra,MODIS,66,6.2,306.8,7,D,0
37.4342,38.7632,323.6,2.2,1.4,2002-09-28,0852,Terra,MODIS,70,6.2,308.8,26.4,D,0
38.2501,33.0653,319.2,1.1,1,2002-09-28,0852,Terra,MODIS,54,6.2,303.1,6.6,D,0
38.252,33.0533,319.9,1.1,1,2002-09-28,0852,Terra,MODIS,60,6.2,305.9,7.2,D,0
38.306,33.1301,325.7,1.1,1,2002-09-28,0852,Terra,MODIS,75,6.2,303.6,15,D,0
38.3119,33.1377,327.9,1.1,1,2002-09-28,0852,Terra,MODIS,78,6.2,304.5,17.2,D,0
36.8826,35.1881,317.4,1.4,1.2,2002-09-28,0852,Terra,MODIS,55,6.2,299.4,9.4,D,0
38.3139,33.1256,317.6,1.1,1,2002-09-28,0852,Terra,MODIS,49,6.2,304.6,5.5,D,0
38.3194,29.6486,313.6,1,1,2002-09-28,0852,Terra,MODIS,58,6.2,301.6,5.1,D,0
36.8847,34.8424,317.4,1.3,1.1,2002-09-28,0852,Terra,MODIS,45,6.2,303.3,9,D,0
40.2671,33.7293,313.5,1.1,1,2002-09-28,0852,Terra,MODIS,50,6.2,299.4,4.6,D,0
38.3201,32.5789,321.5,1,1,2002-09-28,0852,Terra,MODIS,69,6.2,305.5,8.9,D,0
37.0221,35.8731,315.5,1.5,1.2,2002-09-28,0852,Terra,MODIS,53,6.2,300.8,11.9,D,0
37.5793,39.2367,326.9,1,1,2002-09-28,1027,Aqua,MODIS,65,6.2,314.3,7.2,D,0
37.8101,40.5865,326.6,1,1,2002-09-28,1027,Aqua,MODIS,50,6.2,312.1,10.6,D,0
37.7834,40.5924,339.7,1,1,2002-09-28,1027,Aqua,MODIS,84,6.2,313.3,26.8,D,0
37.7849,40.6037,331.1,1,1,2002-09-28,1027,Aqua,MODIS,72,6.2,313,14.2,D,0
37.6834,40.5396,350.7,1,1,2002-09-28,1027,Aqua,MODIS,94,6.2,314.7,46.1,D,0
37.6818,40.5283,332.6,1,1,2002-09-28,1027,Aqua,MODIS,75,6.2,315,14.6,D,0
36.7488,37.5008,324.5,1.1,1.1,2002-09-28,1027,Aqua,MODIS,64,6.2,312.9,7.8,D,0
36.3896,36.55,352.8,1.3,1.1,2002-09-28,1027,Aqua,MODIS,96,6.2,311.2,79.3,D,0
36.8713,35.1099,327.7,1.5,1.2,2002-09-28,1027,Aqua,MODIS,79,6.2,302.2,31.2,D,0
37.2211,39.9424,327.6,1,1,2002-09-28,1027,Aqua,MODIS,66,6.2,314.4,8.1,D,0
37.2194,39.9312,329.2,1,1,2002-09-28,1027,Aqua,MODIS,70,6.2,315,10.2,D,0
36.9128,35.0748,325.8,1.5,1.2,2002-09-28,1027,Aqua,MODIS,61,6.2,302.3,26.8,D,0
37.9729,41.323,342.7,1,1,2002-09-28,1027,Aqua,MODIS,88,6.2,312.1,32.8,D,0
37.9713,41.3113,350,1,1,2002-09-28,1027,Aqua,MODIS,94,6.2,316.5,47.5,D,0
36.8744,35.1261,326.5,1.5,1.2,2002-09-28,1027,Aqua,MODIS,77,6.2,301.4,27.9,D,0
37.2977,40.0216,326.2,1,1,2002-09-28,1027,Aqua,MODIS,62,6.2,314.2,6.3,D,0
37.4272,39.5178,328.7,1,1,2002-09-28,1027,Aqua,MODIS,68,6.2,313.5,9.5,D,0
36.7801,35.3835,318.8,1.4,1.2,2002-09-28,1027,Aqua,MODIS,28,6.2,302.4,12.4,D,0
36.9401,35.1009,324.6,1.5,1.2,2002-09-28,1027,Aqua,MODIS,75,6.2,299.5,22.6,D,0
36.937,35.0847,332.6,1.5,1.2,2002-09-28,1027,Aqua,MODIS,83,6.2,298.8,40.5,D,0
37.7641,40.3877,325.1,1,1,2002-09-28,1027,Aqua,MODIS,45,6.2,311.7,8.4,D,0
37.3965,38.7689,337,1,1,2002-09-28,1027,Aqua,MODIS,82,6.2,314.7,22.6,D,0
36.7984,34.983,322.8,1.5,1.2,2002-09-28,1027,Aqua,MODIS,55,6.2,299.7,23.8,D,0
36.9105,35.0812,326.9,1.5,1.2,2002-09-28,1027,Aqua,MODIS,78,6.2,300.3,30,D,0
37.3948,38.7574,327.9,1,1,2002-09-28,1027,Aqua,MODIS,53,6.2,315.1,10.2,D,0
36.7697,35.3865,315.8,1.4,1.2,2002-09-28,1027,Aqua,MODIS,28,6.2,299.4,8.4,D,0
36.8878,35.373,318.6,1.4,1.2,2002-09-28,1027,Aqua,MODIS,24,6.2,301.3,12.2,D,0
36.9747,35.2255,318.1,1.4,1.2,2002-09-28,1027,Aqua,MODIS,61,6.2,298.3,12,D,0
37.1989,41.3808,323.9,1,1,2002-09-28,1027,Aqua,MODIS,40,6.2,311.6,8.2,D,0
37.2004,41.3922,323.3,1,1,2002-09-28,1027,Aqua,MODIS,31,6.2,311.5,7.4,D,0
36.7551,35.3078,323.1,1.4,1.2,2002-09-28,1027,Aqua,MODIS,72,6.2,304.2,19.6,D,0
36.7489,35.1354,321.3,1.5,1.2,2002-09-28,1027,Aqua,MODIS,70,6.2,305,14.2,D,0
36.7458,35.1192,321.3,1.5,1.2,2002-09-28,1027,Aqua,MODIS,70,6.2,305.2,14.2,D,0
36.8333,35.1103,318.9,1.5,1.2,2002-09-28,1027,Aqua,MODIS,52,6.2,302,11.2,D,0
36.826,35.1063,320.5,1.5,1.2,2002-09-28,1027,Aqua,MODIS,62,6.2,300.4,13.8,D,0
39.12,32.4223,320.5,1.9,1.3,2002-09-28,1028,Aqua,MODIS,71,6.2,295.9,25.8,D,0
38.7909,41.5429,328.5,1.1,1,2002-09-28,1028,Aqua,MODIS,69,6.2,314.6,10.9,D,0
38.8244,41.5111,327,1.1,1,2002-09-28,1028,Aqua,MODIS,68,6.2,310.6,10.6,D,0
40.0702,34.0718,322,1.4,1.2,2002-09-28,1028,Aqua,MODIS,72,6.2,306,11.3,D,0
38.7893,41.5308,327.4,1.1,1,2002-09-28,1028,Aqua,MODIS,61,6.2,314.3,10.3,D,0
38.2049,33.1076,322.2,1.8,1.3,2002-09-28,1028,Aqua,MODIS,74,6.2,304.5,21.8,D,0
37.6277,38.0678,328.9,1.1,1,2002-09-28,1028,Aqua,MODIS,75,6.2,313.4,14.6,D,0
39.7673,34.0148,347.6,1.5,1.2,2002-09-28,1028,Aqua,MODIS,94,6.2,308.4,78,D,0
39.7641,33.9976,323.4,1.5,1.2,2002-09-28,1028,Aqua,MODIS,73,6.2,307.3,13.6,D,0
38.3159,33.1125,320.7,1.8,1.3,2002-09-28,1028,Aqua,MODIS,71,6.2,293.4,23,D,0
39.9708,35.8051,321.8,1.2,1.1,2002-09-28,1028,Aqua,MODIS,70,6.2,308.8,8.9,D,0
39.1754,39.1688,328.3,1,1,2002-09-28,1028,Aqua,MODIS,77,6.2,309.2,15.5,D,0
39.903,33.9219,325.3,1.5,1.2,2002-09-28,1028,Aqua,MODIS,76,6.2,307.9,17.7,D,0
39.3451,34.8669,326.6,1.4,1.2,2002-09-28,1028,Aqua,MODIS,73,6.2,311.4,16.1,D,0
38.0117,40.3835,332.2,1,1,2002-09-28,1028,Aqua,MODIS,74,6.2,318.4,10.5,D,0
39.1194,32.4532,321.3,1.9,1.3,2002-09-28,1028,Aqua,MODIS,56,6.2,297.3,26.4,D,0
38.3679,31.8024,311,2.1,1.4,2002-09-28,1028,Aqua,MODIS,48,6.2,276.4,25.7,D,0
39.115,32.4318,332.1,1.9,1.3,2002-09-28,1028,Aqua,MODIS,84,6.2,296.8,56.7,D,0
38.8229,41.4991,330.3,1.1,1,2002-09-28,1028,Aqua,MODIS,76,6.2,311.8,15.3,D,0
38.3229,33.1037,317.7,1.8,1.3,2002-09-28,1028,Aqua,MODIS,66,6.2,293,16.6,D,0
37.7064,33.1812,322.8,1.8,1.3,2002-09-28,1028,Aqua,MODIS,73,6.2,308,19,D,0
38.1989,33.1154,319.3,1.8,1.3,2002-09-28,1028,Aqua,MODIS,68,6.2,303.9,15.3,D,0
38.9889,32.2497,317.1,1.9,1.4,2002-09-28,1028,Aqua,MODIS,65,6.2,296.8,20.2,D,0
37.7837,38.4619,330.4,1,1,2002-09-28,1028,Aqua,MODIS,57,6.2,313.7,12.1,D,0
39.1245,32.4437,326.8,1.9,1.3,2002-09-28,1028,Aqua,MODIS,79,6.2,295.5,43.4,D,0
38.3258,38.8597,352.6,1,1,2002-09-28,1028,Aqua,MODIS,96,6.2,309.6,57.3,D,0
40.6204,43.1432,314.3,1.1,1,2002-09-29,0756,Terra,MODIS,52,6.2,301.3,4.7,D,0
37.1806,41.3763,334.8,1.2,1.1,2002-09-29,0757,Terra,MODIS,78,6.2,310.7,27.3,D,0
36.8114,35.2351,324.7,2.7,1.6,2002-09-29,0757,Terra,MODIS,72,6.2,299.5,58.1,D,0
37.9067,40.4641,326.5,1.3,1.1,2002-09-29,0757,Terra,MODIS,59,6.2,313.3,10,D,0
37.4559,38.5476,325.1,1.7,1.3,2002-09-29,0757,Terra,MODIS,0,6.2,309.6,22.4,D,0
37.5521,39.5199,341,1.5,1.2,2002-09-29,0757,Terra,MODIS,87,6.2,313.7,53,D,0
36.8774,37.3913,327.8,2,1.4,2002-09-29,0757,Terra,MODIS,74,6.2,315.8,25.8,D,0
37.5504,39.5367,337,1.5,1.2,2002-09-29,0757,Terra,MODIS,83,6.2,314.3,40.3,D,0
36.8594,35.3602,321.9,2.6,1.6,2002-09-29,0757,Terra,MODIS,62,6.2,300,40.7,D,0
36.8354,35.1517,319.5,2.7,1.6,2002-09-29,0757,Terra,MODIS,61,6.2,300,31.3,D,0
36.822,34.8612,317,2.8,1.6,2002-09-29,0757,Terra,MODIS,52,6.2,299.6,25.4,D,0
37.7717,40.4819,337.6,1.3,1.1,2002-09-29,0757,Terra,MODIS,84,6.2,316.5,34.8,D,0
37.7733,40.4669,332.3,1.3,1.1,2002-09-29,0757,Terra,MODIS,71,6.2,315.9,24.5,D,0
37.615,40.2433,334.5,1.4,1.2,2002-09-29,0757,Terra,MODIS,80,6.2,314,30.2,D,0
37.6133,40.2586,325.7,1.4,1.2,2002-09-29,0757,Terra,MODIS,64,6.2,313.3,12.6,D,0
38.063,40.8816,328.7,1.3,1.1,2002-09-29,0757,Terra,MODIS,72,6.2,315.4,13.3,D,0
38.0693,40.815,327.3,1.3,1.1,2002-09-29,0757,Terra,MODIS,49,6.2,314.2,10.3,D,0
37.9547,41.3789,331.8,1.2,1.1,2002-09-29,0757,Terra,MODIS,77,6.2,312.5,23.8,D,0
36.8801,35.3386,316,2.7,1.6,2002-09-29,0757,Terra,MODIS,19,6.2,299.5,21.3,D,0
36.864,35.3669,324.2,2.6,1.6,2002-09-29,0757,Terra,MODIS,71,6.2,300.3,53.6,D,0
37.9563,41.3651,325.5,1.2,1.1,2002-09-29,0757,Terra,MODIS,61,6.2,309.1,13.5,D,0
37.1709,40.2284,332.1,1.3,1.2,2002-09-29,0757,Terra,MODIS,73,6.2,315.6,18.8,D,0
37.1606,40.2267,333.7,1.3,1.2,2002-09-29,0757,Terra,MODIS,76,6.2,314.5,23.9,D,0
37.184,41.3692,328.3,1.2,1.1,2002-09-29,0757,Terra,MODIS,54,6.2,308.8,15.4,D,0
37.1824,41.3827,329.7,1.2,1.1,2002-09-29,0757,Terra,MODIS,49,6.2,311.6,16.5,D,0
37.6939,38.0713,323.5,1.8,1.3,2002-09-29,0757,Terra,MODIS,61,6.2,311.3,18,D,0
37.1921,41.3844,334.2,1.2,1.1,2002-09-29,0757,Terra,MODIS,63,6.2,313,23.6,D,0
37.1777,41.3599,320,4.2,1.9,2002-09-29,0932,Aqua,MODIS,56,6.2,307.8,49.9,D,0
37.1904,41.3614,321.1,4.2,1.9,2002-09-29,0932,Aqua,MODIS,58,6.2,308,57.9,D,0
38.9506,34.0618,318.1,4.5,2,2002-09-29,0935,Terra,MODIS,69,6.2,297.4,66,D,0
36.812,34.9947,325.4,1.6,1.2,2002-09-29,1110,Aqua,MODIS,70,6.2,305.1,21.9,D,0
36.9047,35.0038,348.3,1.6,1.2,2002-09-29,1110,Aqua,MODIS,93,6.2,302.9,92.1,D,0
36.8148,35.0046,320.2,1.6,1.2,2002-09-29,1110,Aqua,MODIS,53,6.2,304.4,12.1,D,0
36.9035,34.9914,346.5,1.6,1.2,2002-09-29,1110,Aqua,MODIS,92,6.2,303.9,85.8,D,0
36.8132,34.9871,320.5,1.6,1.2,2002-09-29,1110,Aqua,MODIS,55,6.2,305.2,13.1,D,0
36.9053,35.009,337.6,1.6,1.2,2002-09-29,1110,Aqua,MODIS,85,6.2,302.2,54.5,D,0
36.8573,35.5798,326,1.7,1.3,2002-09-29,1110,Aqua,MODIS,69,6.2,307.1,24.1,D,0
